article_url	source_text	target_text	subset	pair_id
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	“The law in New York now allows you to have a full-term baby — the baby can be born alive.		training	CNN_3316
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	And what that means in New York is actually breathe — it is born alive.		training	CNN_3317
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	The baby is then put in a comfort zone,” Pirro said in a speech in 2019 to a private university in Florida.		training	CNN_3318
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	“And the baby, while in that so-called comfort zone, is allowed to rest while the mother decides whether the baby should live or die.” Hear Pirro's false comments in 2019 on Reproductive Health Act “And like the emperor in the Roman Colosseum, the thumbs-up or the thumbs-down, the baby is then killed,” she added, sharing a conspiracy that has been thoroughly debunked.		training	CNN_3319
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	There is no evidence that doctors in New York (or any state in the US) are killing newborn babies.		training	CNN_3320
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	That conspiracy theory is just one of many amplified by Pirro.		training	CNN_3321
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	In a 2015 speech in Louisiana, Pirro delivered a series of inflammatory remarks aimed at Muslims, undocumented immigrants and then-President Barack Obama.		training	CNN_3322
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	Pirro later promoted a claim that the United States during the Obama administration supported a Muslim-backed United Nations resolution saying “people should not be able to criticize religions of other people.” “That is coming from the Muslim religion.		training	CNN_3323
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	The Muslim religion — they’ll chop your head off.		training	CNN_3324
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	I’m not telling you anything you don’t know,” she added.		training	CNN_3325
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	In the same speech, Pirro claimed baselessly   undocumented immigrants could vote “four times” in different states by using fake names.		training	CNN_3326
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	“Let’s assume that you’re an illegal and you live in my neck of the woods.		training	CNN_3327
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	If you live in New York, you can go to Pennsylvania, Connecticut, New Jersey.		training	CNN_3328
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	You can vote four times.		training	CNN_3329
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	You can give them a new name every time,” she said.		training	CNN_3330
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	Hear Pirro's false comments in 2015 on undocumented immigrant voter fraud There is no evidence of widespread voter fraud, despite Trump and his supporters’ repeated claims.		training	CNN_3331
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	And when discussing Obama, she agreed with an audience member who said that the only reason he had not been impeached was because he was Black.		training	CNN_3332
https://edition.cnn.com/2025/06/16/politics/jeanine-pirro-january-6-prosecutors	“He’s not going to be impeached because he is who he is,” Pirro said.		training	CNN_3333
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	At least four people from Donald Trump’s first term who were deemed too extreme or politically toxic to win Senate confirmation – or even keep their jobs – are now back in the fold and in some cases with more power than before.		training	CNN_3334
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	One attacked women’s right to vote.		training	CNN_3335
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Another spoke at a conference with White nationalists.		training	CNN_3336
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	A third said President Barack Obama was a “terrorist leader” and said his former CIA director should face a “firing squad,” commit suicide, or become a “prison b*tch.” A fourth called Hillary Clinton “a terrorist with amnesia” and accused Texas Sen.		training	CNN_3337
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Ted Cruz’s wife of plotting to combine the governments of the US, Canada and Mexico.		training	CNN_3338
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	All of them were in some way demoted or removed from their jobs in Trump’s first term but have now been reappointed or renominated – part of a pattern in Trump’s second term to bring back figures once rejected for promoting conspiracy theories or inflaming racial and gender tensions.		training	CNN_3339
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	In 2025, they’re no longer fringe – they’re in charge.		training	CNN_3340
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Their return is further evidence of the Trump administration’s willingness to sideline more moderate voices, reshape federal policy along ideological lines and view loyalty as the most important qualification.		training	CNN_3341
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	In Trump’s first term, many of these figures were derailed precisely because they were seen as too unprofessional or conspiratorial – even by a Republican-controlled Senate.		training	CNN_3342
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Now, in his second term, they’re not only being welcomed back but are now elevated into positions of real influence with less oversight, fewer checks and, in some cases, greater reach.		training	CNN_3343
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	With few exceptions, Trump has gotten nearly all his nominees through this term – thanks to a Republican Party that has largely fallen in line behind even his most controversial appointees and nominees.		training	CNN_3344
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Among them is John Gibbs, a top policy official at the Department of Housing and Urban Development.		training	CNN_3345
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The powerful policy job gives Gibbs a top leadership spot at HUD overseeing research and data that plays a central role in shaping federal housing strategy.		training	CNN_3346
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	It doesn’t require Senate confirmation.		training	CNN_3347
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	In Trump’s first term, Gibbs, then a HUD official in a different role, was nominated in 2020 to lead the Office of Personnel Management – the agency that oversees hiring, pay and conduct for the nation’s large federal civil servant workforce.		training	CNN_3348
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The Republican-controlled Senate balked at his nomination though after CNN’s KFile reported that he baselessly claimed that Hillary Clinton’s 2016 campaign chairman participated in a satanic ritual and that Gibbs defended a notorious racist banned from Twitter for antisemitic and Nazi content.		training	CNN_3349
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Gibbs later unsuccessfully ran for Congress in Michigan in 2022, winning the Republican nomination with Trump’s endorsement.		training	CNN_3350
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	That year, CNN’s KFile reported that as a student at Stanford University, Gibbs had founded a so-called “think tank” that argued the US had “suffered” from women’s suffrage and promoted websites that advocated for repealing the 19th Amendment.		training	CNN_3351
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Gibbs claimed the website was satire to anger feminists on campus, but records on the Internet Archive’s Wayback Machine show he also left anti-feminist comments across the web – undermining his explanation.		training	CNN_3352
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Gibbs told CNN in an email, “Just as President Trump has modeled courage and resilience in the face vicious assaults, attempts to degrade my character with false attacks have not and will not succeed.		training	CNN_3353
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The best is yet to come.” Gibbs later resurfaced as the administrator of Ottawa County, Michigan, where he was fired after a little more than a year amid allegations of gross misconduct and willful malfeasance.		training	CNN_3354
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	He sued the county and settled in early 2025 for $190,000 and a resignation agreement.		training	CNN_3355
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Darren Beattie, a former Trump White House speechwriter, was fired in 2018 after it was revealed by CNN he spoke at a conference alongside White nationalists.		training	CNN_3356
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	He went on to launch Revolver News, a far-right site known for publishing false January 6 conspiracy theories, and he has posted racist and misogynistic messages, including that “competent white men must be in charge.” Now, Beattie is the acting under secretary for public diplomacy at the State Department where he is responsible for helping shape US messaging abroad related to counterterrorism and violent extremism.		training	CNN_3357
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	After Beattie was fired, Trump appointed him in 2020 to a commission overseeing Holocaust memorials.		training	CNN_3358
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The move prompted backlash from Jewish groups, and President Joe Biden had him removed from the commission.		training	CNN_3359
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	In the years following, Beattie posted racist and misogynistic messages on social media and attacked Black lawmakers and the Black Lives Matter movement saying they needed to “learn their place” and “take a knee to MAGA.” He also praised January 6 rioters in real time and attacked his now-boss, Secretary of State Marco Rubio – invoking a false rumor that Rubio used to attend LGBTQ+ foam parties.		training	CNN_3360
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Beattie now serves as one of the administration’s leading public voices overseas after Trump appointed him acting under secretary for public diplomacy and public affairs.		training	CNN_3361
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The role at the State Department helps shape US messaging abroad.		training	CNN_3362
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	When asked about Beattie’s comments, Rubio emphasized that Beattie was at the agency in an “acting” capacity and did respond to further questions.		training	CNN_3363
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	A West Point graduate and retired Army brigadier general, Anthony Tata was nominated in the spring of 2020 to become the third highest ranking official at the Pentagon, as under secretary of defense for policy.		training	CNN_3364
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	But his history of conspiratorial and inflammatory rhetoric, uncovered by CNN, plus questions about his military record, derailed his nomination, which was later withdrawn.		training	CNN_3365
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Tata was then installed as the deputy under secretary for policy at the Pentagon, which does not require Senate confirmation, and later served as the acting under secretary for policy for the final two months of Trump’s first term.		training	CNN_3366
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Now, Tata is nominated to become the under secretary of personnel and readiness at the Defense Department, a top civilian role that oversees recruitment, benefits and military readiness that could dismantle diversity, equity and inclusion (DEI) efforts.		training	CNN_3367
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	But social media posts revealed by CNN’s KFile found that Tata had a history of using inflammatory and conspiratorial rhetoric.		training	CNN_3368
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	He falsely called Obama a “terrorist leader” and a Muslim, lamenting that “Obama normalized Islam for America.” He frequently attacked Islam, calling it the “most oppressive violent religion I know of,” and he called some Democratic politicians “violent extremists.” He also pushed conspiracy theories that former CIA director John Brennan tried to overthrow Trump and even have him assassinated through a cryptic tweet.		training	CNN_3369
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Tata said it “might be a good time” for Brennan to commit suicide or become a “prison b*tch.” Senators also expressed concern about Tata’s military record.		training	CNN_3370
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	A 2007 Army investigation found he committed adultery with at least two women – a crime under military law – and submitted a falsified legal document during a child support case.		training	CNN_3371
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The Army declined to penalize Tata and could not determine who created the fake legal document, and Tata retired shortly after.		training	CNN_3372
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	At his confirmation hearing last week, Tata declined to comment to CNN but said his past comments that derailed his previous nomination were “out of character,” and he regretted making them and pledged to be “an apolitical leader.” Leandro Rizzuto Jr., an heir to the Conair beauty product fortune, faced bipartisan resistance in 2018 when Trump nominated him to serve as ambassador to Barbados and several Caribbean nations.		training	CNN_3373
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	His nomination stalled over his history of promoting conspiracy theories and using social media to spread baseless attacks on public figures, including Sen.		training	CNN_3374
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Mitt Romney and Hillary Clinton.		training	CNN_3375
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	He also amplified false claims that Ted Cruz’s wife, Heidi, was a leading member trying to combine the governments of the US, Canada and Mexico.		training	CNN_3376
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	In a now-deleted tweet, Rizzuto told Cruz to “go back to Canada,” and in another tweet, he called Hillary Clinton “a terrorist with amnesia.” His nomination never moved forward, and Rizzuto was then installed as the US consul general to Bermuda.		training	CNN_3377
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Rizzuto “retweeted some nonsense,” he later said of his tweets.		training	CNN_3378
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	Rizzuto told CNN in an email, “Past history is just that and my focus is further contributing towards America’s interests.” But this year, Trump nominated Rizzuto to be US Permanent Representative to the Organization of American States.		training	CNN_3379
https://edition.cnn.com/2025/05/20/politics/kfile-toxic-trump-first-term-officials-back-in-the-fold	The position represents US interests in the premier multilateral forum for countries of the Western Hemisphere, including North, South and Central America; the Caribbean; and Canada.		training	CNN_3380
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Ed Martin, President Donald Trump’s nominee to serve as US attorney for Washington, DC, did not recall some of his most controversial past statements in response to a series of questions put to him by members of the Senate Judiciary Committee, reviewed by CNN.		training	CNN_3381
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	In his written responses, which were submitted under oath, Martin deflected and distanced himself from his past inflammatory rhetoric and comments on Democrats, the January 6, 2021, Capitol riot and the federal justice system.		training	CNN_3382
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin refused to say unequivocally there was violence on January 6, 2021, and would not directly answer if he believed the 2020 election was stolen.		training	CNN_3383
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	He also didn’t close the door on the idea that Trump could serve a third term as president.		training	CNN_3384
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	A CNN review of Martin’s responses reveals that in a number of instances, his answers fall short of accurately reflecting positions he has held in a years-long career as a Republican activist and conservative commentator.		training	CNN_3385
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	For example, asked if he ever equated a Democratic politician to Adolf Hitler, Martin wrote, “I do not recall doing so.” Yet in an October 2022 episode of his own podcast, “The Pro-America Report with Ed Martin,” Martin said, “President Joe Biden is Hitler.” “There’s only one character on the world stage right now who actually is utilizing some of the techniques, maybe many of them that were used by people like Hitler and by Hitler himself.		training	CNN_3386
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	And that’s Joe Biden,” Martin added.		training	CNN_3387
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin also told the committee under oath that he would “never promote or engage in white nationalism or antisemitism.”  Yet Martin has in the past engaged with individuals and groups that have been known to perpetuate them.		training	CNN_3388
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin previously appeared on a podcast hosted by VDARE, an anti-immigration website known for publishing content from White nationalists.		training	CNN_3389
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	He failed to disclose his appearance on the podcast in his initial paperwork to the committee, according to a spokesperson for Democratic Sen.		training	CNN_3390
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Dick Durbin, the ranking member of the Judiciary Committee.		training	CNN_3391
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Related article ‘A great friend’: Audio undercuts Trump US attorney nominee’s disavowal of alleged Nazi sympathizer Martin appeared on the VDARE “Book Club” podcast in April 2021 to promote the book, “A Choice Not An Echo” which was written by conservative activist Phyllis Schlafly, Martin’s former boss and mentor.		training	CNN_3392
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	The Anti-Defamation League calls VDARE “a racist and anti-immigrant website” that “features many white supremacists.” In the April 2021 appearance, Martin praised the site, calling himself a “big admirer” of its work.		training	CNN_3393
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	The interview was conducted by an openly self-identified White nationalist who writes under the pen name James Kirkpatrick and recently said, “I think race should be the foundation of the state.” Martin has also repeatedly hosted VDARE founder Peter Brimelow on his former radio show, calling him “a guy worth listening to” and “a pretty good authority” about immigration during one 2018 appearance.		training	CNN_3394
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Those appearances were also not disclosed to the committee.		training	CNN_3395
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin also shared VDARE’s website in a post on Facebook in November 2019.		training	CNN_3396
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	A spokesperson for Martin did not comment to CNN on the appearances or non-disclosures.		training	CNN_3397
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin was also asked if he had “ever denigrated the service of any police officer who suffered injuries while defending the Capitol on January 6?” Martin replied: “Not that I recall.		training	CNN_3398
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Additionally, police officers perform an important role in our society.		training	CNN_3399
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Law enforcement work is (a) challenging one and their work is subject to often critical scrutiny.		training	CNN_3400
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	I support and respect the men and women who take on this role.” But on his podcast in 2024, Martin claimed two officers who defended the Capitol on January 6 “appear to have lied” about being “mistreated” and accused them of possible perjury.		training	CNN_3401
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin singled out former DC police officer Michael Fanone — whom he called a “fake cop” on social media in 2024 — and former Capitol Police officer Harry Dunn, suggesting both fabricated their accounts of the attack.		training	CNN_3402
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Fanone was stun-gunned several times and beaten with a flagpole during the attack.		training	CNN_3403
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	He suffered a heart attack and a concussion during the riot and has dealt with both a traumatic brain injury and post-traumatic stress disorder since.		training	CNN_3404
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin faces a tough confirmation battle to become DC’s top prosecutor as Democrats try to stall the process and force Republicans to hold a hearing on his nomination.		training	CNN_3405
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	He’s drawn attention for a number of controversial moves during his tenure, including referring to the nation’s largest office of federal prosecutors as “President Trumps’ (sic) lawyers,” and demoting senior attorneys who worked on January 6, 2021, Capitol riot cases.		training	CNN_3406
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin’s time as interim US attorney runs out on May 20.		training	CNN_3407
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Since being nominated, Martin failed to report hundreds of media appearances he’s made in the past few years, including many on far-right outlets and Russian-state media, when he first filed his mandated disclosure forms to Congress.		training	CNN_3408
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	And his disavowal of an alleged Nazi sympathizer is undercut by his previous praise of the individual.		training	CNN_3409
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Durbin pointed out the holes in Martin’s latest response to the panel.		training	CNN_3410
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	“Overall, these responses, which are under oath, leave me with even more questions and further underscore the need to hear live testimony from Ed Martin at a hearing,” Durbin said in a statement to CNN.		training	CNN_3411
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Martin makes a number of false statements that are easily debunked and dodges at least 80 questions outright, stating he doesn’t ‘recall’ the answer to a question more than 39 times, ‘I don’t know’ more than 21 times, and some variation of ‘can’t discuss this matter’ more than 20 times.” The top Republican on the committee, Iowa Sen.		training	CNN_3412
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Chuck Grassley, has previously indicated that he would not hold a hearing on Martin’s nomination, in keeping with precedent of the committee never holding a hearing on nominees for the role of US attorney for Washington.		training	CNN_3413
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Right now there is no vote scheduled on Martin’s nomination.		training	CNN_3414
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	In one of his podcast episodes, which aired just days after the Capitol attack, Martin said, “They talk about police officers wounded.		training	CNN_3415
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	I think the word is injured.		training	CNN_3416
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	I’m not sure people were wounded.” In his answers to the committee, he asserted he did not remember whether he said federal prosecutors who sought tough sentences against January 6 rioters denigrated the judicial system.		training	CNN_3417
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	“Not that I recall,” Martin wrote in his answers to the Senate Judiciary Committee.		training	CNN_3418
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	“It’s deeply, deeply discouraging and profoundly worrying that our judicial system, our legal system, is being used the way it is against people,” said Martin on his podcast from November 2023.		training	CNN_3419
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	“The crown jewel of America is our Constitution and the rule of law and the founding values.” When asked if he ever claimed that there was no violence at the Capitol on January 6, Martin said, “I am uncertain about the context of your question.” Martin served as a defense attorney for a handful of January 6 rioters and attended Trump’s speech at the Ellipse near the Capitol that day.		training	CNN_3420
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	“I did not personally witness any violence that day,” he added.		training	CNN_3421
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Chris Coons asked Martin: “Did President Joseph R. Biden win the 2020 presidential election?		training	CNN_3422
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	I am not asking if President Biden was certified as the winner of the 2020 presidential election.” Martin responded, “The Electoral College determined that Joseph R. Biden Jr. received more than 270 electoral votes in 2020; at least 270 electoral votes are needed to win a presidential election.” When asked if he believed the 2020 election was “stolen,” Martin also referred them to that answer.		training	CNN_3423
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	On whether the Constitution prevents Trump from serving a third term as president, Martin said, “In my career as a lawyer, I have not had occasion to study this issue in depth.” Last month, Trump did not dismiss the idea in a interview with NBC News despite the Constitution prohibiting it.		training	CNN_3424
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	The 22nd Amendment states: “No person shall be elected to the office of the President more than twice.” Instead of answering directly whether he has called for the dismantling of the FBI, Martin replied, “I have commented on the performance of many government agencies at times in our country’s history.		training	CNN_3425
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	I strongly support the role of law enforcement in our society, and I am confident that Director (Kash) Patel will lead the FBI effectively.” Martin also mostly dodged questions on his past statements about abortion.		training	CNN_3426
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	When asked specifically whether he expressed support for imprisoning women who obtain abortions on murder charges, Martin demurred: “My opinions will not influence my decision as the United States Attorney for the District of Columbia.		training	CNN_3427
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	If confirmed, I pledge to uphold the Constitution and laws of the United States.” CNN previously reported that Martin, in a podcast episode from May 2022, argued to flip abortion rights advocates’ framing that if it was a woman has a right to an abortion, then women could not be imprisoned for getting an abortion.		training	CNN_3428
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	But, Martin said, if the argument was reframed as being about a “baby”, the question whether to punish women who obtain abortions was open.		training	CNN_3429
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	“The late Phyllis Schlafly, whom I worked so closely with, used to say, ‘If you get to claim and frame the argument, you almost certainly get to win.’ In other words, if you take their framing, ‘it’s a woman’s right.		training	CNN_3430
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Are you gonna put women in jail?		training	CNN_3431
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	It’s about a baby.’ Now, what do we do?		training	CNN_3432
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Frame the argument.		training	CNN_3433
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	Own the argument,” he said.		training	CNN_3434
https://edition.cnn.com/2025/04/29/politics/kfile-ed-martin-senate-judiciary-committee-controversial-comments	This story has been updated with new information.		training	CNN_3435
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Ed Martin, the Trump-appointed interim US Attorney for the District of Columbia and nominee to serve in the role permanently, says he now regrets praising a Capitol rioter who is an alleged Nazi sympathizer — claiming he was unaware of the man’s extremist views at the time.		training	CNN_3436
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	“I denounce everything about what that guy said, everything about the way he talked, and all as I’ve now seen it,” Martin told The Forward, a Jewish publication, last week after previously calling the rioter, Timothy Hale-Cusanelli, “extraordinary.” “At the time, I didn’t know it,” Martin said.		training	CNN_3437
https://edition.cnn.com/2025/04/28/politics/kfile-ed-martin-disavows-alleged-nazi-sympathizer-he-previously-praised	Martin also attempted to distance himself from Hale-Cusanelli in written answers he provided to senators’ questions, saying “I am not close with him,” according to a document reviewed by CNN.		training	CNN_3438
